
category,level1,level2,emoji,english,romaji
Noun,Family,Immediate,👧,daughter,musume
Noun,Family,Immediate,👨‍👩‍👧,husband,otto
Noun,Family,Immediate,👨‍👩‍👧,wife,tsuma
Noun,Family,Extended,👨‍👩‍👧‍👦,uncle,ojisan
Noun,Family,Extended,👨‍👩‍👧‍👦,aunt,obasan
Noun,Family,Extended,👦,cousin,itoko
Noun,Family,Extended,👶,nephew,oi
Noun,Family,Extended,👶,niece,mei
Noun,Family,Extended,👴,ancestors,senzo
Noun,Family,Extended,👶,grandchild,mago
Noun,Family,Extended,👦,grandson,magomusuko
Noun,Family,Extended,👧,granddaughter,magomusume
Noun,Family,Extended,👨‍👩‍👧,relatives,shinseki
Noun,Family,Extended,🏠,household,setai
Noun,Family,In-laws,👨,father-in-law,giri no chichi
Noun,Family,In-laws,👩,mother-in-law,giri no haha
Noun,Family,In-laws,👦,brother-in-law,giri no kyōdai
Noun,Family,In-laws,👧,sister-in-law,giri no shimai
Noun,Family,Relationship,💑,boyfriend,kareshi
Noun,Family,Relationship,💑,girlfriend,kanojo
Noun,Family,Relationship,💍,fiancé,iinazuke
Noun,Family,Relationship,👶,baby,akachan
Noun,Family,Relationship,🧒,twins,futago
Noun,Family,Relationship,👨,eldest son,chōnan
Noun,Family,Relationship,👧,eldest daughter,chōjo
Noun,Family,Relationship,👶,youngest child,suekko
Noun,Family,Relationship,🏠,only child,hitorikko
Noun,Family,Relationship,👶,adopted child,yōshi
Noun,Family,Relationship,👥,stepfather,mamachichi
Noun,Family,Relationship,👥,stepmother,mamahaha
Adjective,Emotions,Positive,😊,happy,ureshii
Adjective,Emotions,Positive,😄,fun,tanoshii
Adjective,Emotions,Positive,❤️,love,ai
Adjective,Emotions,Positive,😍,like,suki
Adjective,Emotions,Positive,🥰,loving,itoshii
Adjective,Emotions,Positive,😆,joyful,yorokobi
Adjective,Emotions,Positive,😌,peaceful,odayaka
Adjective,Emotions,Positive,🤗,warm,atatakai
Adjective,Emotions,Positive,😊,glad,yokatta
Adjective,Emotions,Positive,🎉,excited,kōfun
Adjective,Emotions,Positive,😁,cheerful,akarui
Adjective,Emotions,Positive,💪,energetic,genki
Adjective,Emotions,Positive,🙏,grateful,kansha
Adjective,Emotions,Positive,😇,blessed,shiawase
Adjective,Emotions,Positive,🌟,hopeful,kibō
Adjective,Emotions,Positive,😎,confident,jishin
Adjective,Emotions,Positive,🥳,thrilled,ōyorokobi
Adjective,Emotions,Positive,😌,satisfied,manzoku
Adjective,Emotions,Positive,🤩,amazed,odoroku
Adjective,Emotions,Positive,😊,pleased,ki ni iru
Adjective,Emotions,Negative,😢,sad,kanashii
Adjective,Emotions,Negative,😭,crying,naku
Adjective,Emotions,Negative,😠,angry,okoru
Adjective,Emotions,Negative,😡,furious,ikari
Adjective,Emotions,Negative,😰,worried,shinpai
Adjective,Emotions,Negative,😨,scared,kowai
Adjective,Emotions,Negative,😱,terrified,osoroshii
Adjective,Emotions,Negative,😞,disappointed,gakkari
Adjective,Emotions,Negative,😔,depressed,yūutsu
Adjective,Emotions,Negative,😩,frustrated,iraira
Adjective,Emotions,Negative,😫,tired,tsukareru
Adjective,Emotions,Negative,😣,painful,kurushii
Adjective,Emotions,Negative,😖,suffering,itai
Adjective,Emotions,Negative,😤,annoyed,meiwaku
Adjective,Emotions,Negative,😒,bored,taikutsu
Adjective,Emotions,Negative,😟,anxious,fuan
Adjective,Emotions,Negative,😓,nervous,kinchō
Adjective,Emotions,Negative,😥,regretful,zannen
Adjective,Emotions,Negative,😪,sleepy,nemui
Adjective,Emotions,Negative,🤢,sick,kimochi warui
Adjective,Emotions,Negative,😡,hate,kirai
Adjective,Emotions,Negative,😭,lonely,sabishii
Adjective,Emotions,Negative,😰,embarrassed,hazukashii
Adjective,Emotions,Negative,😳,shy,hazukashigaru
Adjective,Emotions,Negative,😬,awkward,kimochi
Adjective,Emotions,Neutral,😐,calm,ochitsuku
Adjective,Emotions,Neutral,😶,quiet,shizuka
Adjective,Emotions,Neutral,😑,normal,futsū
Adjective,Emotions,Neutral,🤔,thinking,kangaeru
Adjective,Emotions,Neutral,😕,confused,mayou
Adjective,Emotions,Neutral,😲,surprised,bikkuri
Adjective,Emotions,Neutral,🤨,doubtful,utagau
Adjective,Emotions,Neutral,😯,amazed,odoroki
Adjective,Emotions,Neutral,🙄,indifferent,mudanshin
Adjective,Emotions,Neutral,😐,serious,majime
Adjective,Emotions,Neutral,🤐,silent,damaru
Adjective,Emotions,Neutral,😶‍🌫️,empty,munashii
Noun,Outdoors,Weather,☀️,sunny,hare
Noun,Outdoors,Weather,☁️,cloudy,kumori
Noun,Outdoors,Weather,🌧️,rainy,ame
Noun,Outdoors,Weather,⛈️,storm,arashi
Noun,Outdoors,Weather,❄️,snow,yuki
Noun,Outdoors,Weather,🌨️,snowy,yuki ga furu
Noun,Outdoors,Weather,💨,wind,kaze
Noun,Outdoors,Weather,🌪️,typhoon,taifū
Noun,Outdoors,Weather,⚡,thunder,kaminari
Noun,Outdoors,Weather,🌈,rainbow,niji
Noun,Outdoors,Weather,🌫️,fog,kiri
Noun,Outdoors,Weather,🌡️,hot,atsui
Noun,Outdoors,Weather,🥶,cold,samui
Noun,Outdoors,Weather,🌡️,warm,atatakai
Noun,Outdoors,Weather,🧊,cool,suzushii
Noun,Outdoors,Weather,💧,humid,mushiatsui
Noun,Outdoors,Weather,🏜️,dry,kansō
Noun,Outdoors,Weather,🌡️,temperature,kion
Noun,Outdoors,Weather,🌊,weather,tenki
Noun,Outdoors,Weather,☂️,umbrella,kasa
Noun,Outdoors,Weather,🌦️,changing weather,henkō
Noun,Outdoors,Weather,🌅,clear sky,hareta sora
Noun,Outdoors,Weather,🌩️,lightning,inazuma
Noun,Outdoors,Weather,💨,breeze,soyokaze
Noun,Outdoors,Weather,🌬️,strong wind,tsuyoi kaze
Noun,Outdoors,Places,🏞️,park,kōen
Noun,Outdoors,Places,⛰️,mountain,yama
Noun,Outdoors,Places,🏖️,beach,hama
Noun,Outdoors,Places,🏝️,island,shima
Noun,Outdoors,Places,🌊,ocean,umi
Noun,Outdoors,Places,🏞️,lake,mizuumi
Noun,Outdoors,Places,🏞️,river,kawa
Noun,Outdoors,Places,🌲,forest,mori
Noun,Outdoors,Places,🏕️,camping,kyanpu
Noun,Outdoors,Places,🏔️,summit,chōjō
Noun,Outdoors,Places,🗻,Mt. Fuji,fujisan
Noun,Outdoors,Places,🌄,valley,tani
Noun,Outdoors,Places,🏜️,desert,sabaku
Noun,Outdoors,Places,🌾,field,hatake
Noun,Outdoors,Places,🛤️,trail,michi
Noun,Outdoors,Places,🌉,bridge,hashi
Noun,Outdoors,Places,💧,waterfall,taki
Noun,Outdoors,Places,🏞️,pond,ike
Noun,Outdoors,Places,🏞️,stream,ogawa
Noun,Outdoors,Places,🏔️,cliff,gake
Noun,Outdoors,Places,🪨,cave,dōkutsu
Noun,Outdoors,Places,🌳,garden,niwa
Noun,Outdoors,Places,🌾,countryside,inaka
Noun,Outdoors,Places,🏞️,scenic spot,keishō
Noun,Outdoors,Places,🏕️,campsite,kyanpujō
Noun,Outdoors,Nature,🌳,tree,ki
Noun,Outdoors,Nature,🌲,pine tree,matsu
Noun,Outdoors,Nature,🌸,cherry blossom,sakura
Noun,Outdoors,Nature,🌺,flower,hana
Noun,Outdoors,Nature,🌹,rose,bara
Noun,Outdoors,Nature,🌻,sunflower,himawari
Noun,Outdoors,Nature,🌷,tulip,chūrippu
Noun,Outdoors,Nature,🌾,grass,kusa
Noun,Outdoors,Nature,🍃,leaf,ha
Noun,Outdoors,Nature,🍂,autumn leaves,kōyō
Noun,Outdoors,Nature,🌿,plant,shokubutsu
Noun,Outdoors,Nature,🪴,potted plant,uekibachi
Noun,Outdoors,Nature,🌱,sprout,me
Noun,Outdoors,Nature,🌾,rice plant,ine
Noun,Outdoors,Nature,🍄,mushroom,kinoko
Noun,Outdoors,Nature,☀️,sun,taiyō
Noun,Outdoors,Nature,🌙,moon,tsuki
Noun,Outdoors,Nature,⭐,star,hoshi
Noun,Outdoors,Nature,🌌,sky,sora
Noun,Outdoors,Nature,🌃,night sky,yozora
Noun,Outdoors,Nature,🌅,sunrise,hinode
Noun,Outdoors,Nature,🌄,sunset,higure
Noun,Outdoors,Nature,🌠,shooting star,nagareboshi
Noun,Outdoors,Nature,🪨,rock,iwa
Noun,Outdoors,Nature,🪨,stone,ishi
Noun,Outdoors,Nature,⛰️,soil,tsuchi
Noun,Outdoors,Nature,💧,dew,tsuyu
Noun,Outdoors,Nature,🌊,wave,nami
Noun,Outdoors,Nature,🌬️,air,kūki
Noun,Outdoors,Nature,🔥,fire,hi
Noun,Outdoors,Nature,🐦,bird,tori
Noun,Outdoors,Nature,🦋,butterfly,chō
Noun,Outdoors,Nature,🐝,bee,hachi
Noun,Outdoors,Nature,🐛,insect,mushi
Noun,Outdoors,Nature,🐿️,squirrel,risu
Noun,Outdoors,Nature,🦌,deer,shika
Noun,Outdoors,Nature,🐻,bear,kuma
Noun,Outdoors,Nature,🦊,fox,kitsune
Noun,Outdoors,Nature,🐸,frog,kaeru
Noun,Outdoors,Nature,🐢,turtle,kame
Noun,Outdoors,Nature,🐍,snake,hebi
Noun,Food,Fruit,🍎,apple,ringo
Noun,Food,Fruit,🍊,orange,mikan
Noun,Food,Fruit,🍌,banana,banana
Noun,Food,Fruit,🍓,strawberry,ichigo
Noun,Food,Fruit,🍇,grape,budou
Noun,Food,Fruit,🍑,peach,momo
Noun,Food,Fruit,🍉,watermelon,suika
Noun,Food,Fruit,🍈,melon,meron
Noun,Food,Fruit,🍐,pear,nashi
Noun,Food,Fruit,🍒,cherry,sakuranbo
Noun,Food,Fruit,🍋,lemon,remon
Noun,Food,Fruit,🥝,kiwi,kiwi
Noun,Food,Fruit,🍍,pineapple,painappuru
Noun,Food,Fruit,🥭,mango,mango
Noun,Food,Fruit,🍏,green apple,ao-ringo
Noun,Food,Fruit,🫐,blueberry,burūberī
Noun,Food,Vegetable,🥕,carrot,ninjin
Noun,Food,Vegetable,🍅,tomato,tomato
Noun,Food,Vegetable,🥒,cucumber,kyuuri
Noun,Food,Vegetable,🧅,onion,tamanegi
Noun,Food,Vegetable,🥔,potato,jagaimo
Noun,Food,Vegetable,🌽,corn,tōmorokoshi
Noun,Food,Vegetable,🥬,lettuce,retasu
Noun,Food,Vegetable,🥦,broccoli,burokkori
Noun,Food,Vegetable,🫑,green pepper,pīman
Noun,Food,Vegetable,🍆,eggplant,nasu
Noun,Food,Vegetable,🍄,mushroom,kinoko
Noun,Food,Vegetable,🥗,salad,sarada
Noun,Food,Vegetable,🌶️,chili pepper,tōgarashi
Noun,Food,Vegetable,🥜,peanut,piinattsu
Noun,Food,Vegetable,🫛,peas,endō
Noun,Food,Vegetable,🥑,avocado,abokado
Noun,Food,Vegetable,🧄,garlic,ninniku
Noun,Food,Vegetable,🫚,ginger,shōga
Noun,Food,Vegetable,🥕,radish,daikon
Noun,Food,Vegetable,🥬,cabbage,kyabetsu
Noun,Food,Vegetable,🥒,spinach,hōrensō
Noun,Food,Meals,🍚,rice,gohan
Noun,Food,Meals,🍜,ramen,rāmen
Noun,Food,Meals,🍱,bento,bentō
Noun,Food,Meals,🍛,curry,karē
Noun,Food,Meals,🍙,rice ball,onigiri
Noun,Food,Meals,🍣,sushi,sushi
Noun,Food,Meals,🍝,pasta,pasuta
Noun,Food,Meals,🍕,pizza,piza
Noun,Food,Meals,🥪,sandwich,sandoitchi
Noun,Food,Meals,🌮,taco,tako
Noun,Food,Meals,🍔,hamburger,hanbāgā
Noun,Food,Meals,🍟,french fries,furaido potato
Noun,Food,Meals,🥟,dumpling,gyōza
Noun,Food,Meals,🍲,hot pot,nabe
Noun,Food,Meals,🥘,paella,paeria
Noun,Food,Meals,🍳,fried egg,medamayaki
Noun,Food,Meals,🥙,kebab,kebabu
Noun,Food,Meals,🌭,hot dog,hotto doggu
Noun,Food,Meals,🥗,salad,sarada
Noun,Food,Meals,🍖,meat on bone,niku
Noun,Food,Meals,🥩,steak,sutēki
Noun,Food,Meals,🍢,oden,oden
Noun,Food,Meals,🍡,dango,dango
Noun,Food,Meals,🥮,mooncake,geppei
Noun,Food,Meals,🍧,shaved ice,kakigōri
Noun,Food,Meals,🍥,fish cake,kamaboko
Noun,Food,Meals,🥠,fortune cookie,fōchun kukkī
Noun,Food,Meals,🥡,takeout box,teikuauto
Noun,Food,Meals,🍴,fork and knife,fōku to naifu
Noun,Food,Dessert,🍰,cake,kēki
Noun,Food,Dessert,🍪,cookie,kukkī
Noun,Food,Dessert,🍩,donut,dōnatsu
Noun,Food,Dessert,🍫,chocolate,chokorēto
Noun,Food,Dessert,🍬,candy,kyandī
Noun,Food,Dessert,🍭,lollipop,kyandī
Noun,Food,Dessert,🍮,pudding,purin
Noun,Food,Dessert,🎂,birthday cake,bāsudē kēki
Noun,Food,Dessert,🧁,cupcake,kappukēki
Noun,Food,Dessert,🥧,pie,pai
Noun,Food,Dessert,🍨,ice cream,aisukurīmu
Noun,Food,Dessert,🍦,soft serve,sofuto kurīmu
Noun,Food,Dessert,🍧,shaved ice,kakigōri
Noun,Food,Dessert,🍡,dango,dango
Noun,Food,Dessert,🍘,rice cracker,senbei
Noun,Food,Dessert,🍥,mochi,mochi
Noun,Food,Dessert,🥮,mooncake,geppei
Noun,Food,Dessert,🍯,honey,hachimitsu
Noun,Food,Dessert,🧇,waffle,waffuru
Noun,Food,Dessert,🥞,pancake,pankēki
Noun,Food,Mealtime,🌅,breakfast,chōshoku
Noun,Food,Mealtime,🌞,lunch,chūshoku
Noun,Food,Mealtime,🌙,dinner,yūshoku
Noun,Food,Mealtime,☕,morning,asa
Noun,Food,Mealtime,🌆,evening,yoru
Noun,Food,Mealtime,🍽️,meal,shokuji
Noun,Food,Mealtime,🥣,breakfast,asagohan
Noun,Food,Mealtime,🍱,lunch,hirugohan
Noun,Food,Mealtime,🍜,dinner,bangohan
Noun,Food,Mealtime,🥪,snack,oyatsu
Noun,Food,Mealtime,🍵,tea time,ochakai
Noun,Food,Mealtime,🌃,midnight snack,yashoku
Noun,Food,Mealtime,🍴,eating,taberu
Noun,Food,Mealtime,🥤,drinking,nomu
Noun,Food,Meat,🥩,beef,gyūniku
Noun,Food,Meat,🐷,pork,butaniku
Noun,Food,Meat,🐔,chicken,toriniku
Noun,Food,Meat,🦆,duck,kamo
Noun,Food,Meat,🐟,fish,sakana
Noun,Food,Meat,🦐,shrimp,ebi
Noun,Food,Meat,🦀,crab,kani
Noun,Food,Meat,🦑,squid,ika
Noun,Food,Meat,🐙,octopus,tako
Noun,Food,Meat,🦞,lobster,robusutā
Noun,Food,Meat,🥓,bacon,bēkon
Noun,Food,Meat,🌭,sausage,sōsēji
Noun,Food,Meat,🍗,chicken leg,chikin
Noun,Food,Meat,🥩,steak,sutēki
Noun,Food,Meat,🍖,meat,niku
Noun,Food,Meat,🐑,lamb,ramu
Noun,Food,Meat,🦴,bone,hone
Noun,Food,Meat,🥚,egg,tamago
Noun,Food,Meat,🍳,fried egg,medamayaki
Noun,Food,Meat,🐠,tuna,maguro
Noun,Food,Meat,🦈,salmon,sake
Noun,Food,Meat,🐡,mackerel,saba
Noun,Jobs,Professional,👨‍⚕️,doctor,isha
Noun,Jobs,Professional,👩‍⚕️,nurse,kangoshi
Noun,Jobs,Professional,👨‍🏫,teacher,sensei
Noun,Jobs,Professional,👨‍⚖️,lawyer,bengoshi
Noun,Jobs,Professional,👨‍💼,businessman,bijinesuman
Noun,Jobs,Professional,👩‍💼,businesswoman,bijinesuūman
Noun,Jobs,Professional,👨‍💻,programmer,puroguramā
Noun,Jobs,Professional,👩‍💻,engineer,enjinia
Noun,Jobs,Professional,👨‍🔬,scientist,kagakusha
Noun,Jobs,Professional,👨‍🎓,professor,kyōju
Noun,Jobs,Professional,👨‍🔧,mechanic,seibishi
Noun,Jobs,Professional,👨‍🏭,factory worker,kōjō rōdōsha
Noun,Jobs,Professional,👨‍🌾,farmer,nōfu
Noun,Jobs,Professional,👨‍🍳,chef,shefu
Noun,Jobs,Professional,👨‍🎨,artist,geijutsuka
Noun,Jobs,Professional,👨‍✈️,pilot,pairotto
Noun,Jobs,Professional,👮,police officer,keisatsukan
Noun,Jobs,Professional,👨‍🚒,firefighter,shōbōshi
Noun,Jobs,Professional,👨‍⚖️,judge,saibankan
Noun,Jobs,Professional,🧑‍💼,accountant,kaikeishi
Noun,Jobs,Service,💇,hairdresser,biyōshi
Noun,Jobs,Service,🍕,waiter,weitā
Noun,Jobs,Service,🍕,waitress,weitoresu
Noun,Jobs,Service,🚕,taxi driver,takushī untenshu
Noun,Jobs,Service,🚌,bus driver,basu untenshu
Noun,Jobs,Service,📬,postal worker,yūbinkyokuinn
Noun,Jobs,Service,🛒,cashier,rejikakarī
Noun,Jobs,Service,🏪,shop clerk,tenin
Noun,Jobs,Service,🏨,hotel staff,hoteru sutaffu
Noun,Jobs,Service,✈️,flight attendant,kyakushitsu jōmuin
Noun,Jobs,Service,🧹,cleaner,sōjinin
Noun,Jobs,Service,🚛,delivery person,haitatsuinn
Noun,Jobs,Service,🔧,plumber,haikanshu
Noun,Jobs,Service,💡,electrician,denkikōji
Noun,Jobs,Service,🎭,actor,haiyū
Noun,Jobs,Service,🎤,singer,kashu
Noun,Jobs,Service,🎸,musician,ongakuka
Noun,Jobs,Creative,📰,journalist,jānarisuto
Noun,Jobs,Creative,📷,photographer,kameraman
Noun,Jobs,Creative,🎬,director,kantoku
Noun,Jobs,Creative,✍️,writer,sakka
Noun,Jobs,Creative,🎨,designer,dezainā
Noun,Jobs,Creative,🏗️,architect,kenchikuka
Noun,Jobs,Creative,📚,librarian,shisho
Noun,Jobs,Creative,🎭,comedian,komedian
Noun,Jobs,Creative,🎪,entertainer,geinin
Noun,Jobs,Creative,📺,TV presenter,terebi shikaisya
Noun,Jobs,Other,💼,office worker,kaishain
Noun,Jobs,Other,👔,salaryman,sararīman
Noun,Jobs,Other,🏢,company employee,shain
Noun,Jobs,Other,🎓,student,gakusei
Noun,Jobs,Other,👶,housewife,shufu
Noun,Jobs,Other,🏃,athlete,supōtsu senshu
Noun,Jobs,Other,⚽,soccer player,sakkā senshu
Noun,Jobs,Other,⚾,baseball player,yakyū senshu
Noun,Jobs,Other,🥋,martial artist,budōka
Noun,Jobs,Other,👨‍🏫,tutor,katei kyōshi
Noun,Games,Sports,⚽,soccer,sakkā
Noun,Games,Sports,⚾,baseball,yakyū
Noun,Games,Sports,🏀,basketball,basukettobōru
Noun,Games,Sports,🏐,volleyball,barēbōru
Noun,Games,Sports,🎾,tennis,tenisu
Noun,Games,Sports,🏓,table tennis,takkyū
Noun,Games,Sports,🏸,badminton,badominton
Noun,Games,Sports,🏏,cricket,kuriketto
Noun,Games,Sports,🏑,hockey,hokkē
Noun,Games,Sports,🏒,ice hockey,aisu hokkē
Noun,Games,Sports,🥊,boxing,bokushingu
Noun,Games,Sports,🥋,martial arts,budō
Noun,Games,Sports,🤺,fencing,fenishingu
Noun,Games,Sports,🤼,wrestling,resuringu
Noun,Games,Sports,🏈,football,amerikan futtobōru
Noun,Games,Sports,🏉,rugby,ragubī
Noun,Games,Sports,⛳,golf,gorufu
Noun,Games,Sports,🏹,archery,kyūdō
Noun,Games,Sports,🎣,fishing,tsuri
Noun,Games,Sports,🏊,swimming,suiei
Noun,Games,Sports,🏄,surfing,sāfin
Noun,Games,Sports,⛷️,skiing,sukī
Noun,Games,Sports,🏂,snowboarding,sunōbōdo
Noun,Games,Sports,⛸️,ice skating,aisusukēto
Noun,Games,Sports,🚴,cycling,saikuringu
Noun,Games,Sports,🏃,running,ran'ningu
Noun,Games,Sports,🧗,climbing,kuraimingu
Noun,Games,Sports,🧘,yoga,yoga
Noun,Games,Sports,🏇,horse racing,keiba
Noun,Games,Sports,🥅,goalkeeper,gōrukīpā
Noun,Games,Indoor,🎮,video games,terebi gēmu
Noun,Games,Indoor,🎯,darts,dātsu
Noun,Games,Indoor,🎱,billiards,biryādo
Noun,Games,Indoor,🎳,bowling,bōringu
Noun,Games,Indoor,♟️,chess,chesu
Noun,Games,Indoor,🀄,mahjong,mājan
Noun,Games,Indoor,🎴,karuta,karuta
Noun,Games,Indoor,🃏,cards,toranpu
Noun,Games,Indoor,🎲,dice,saikoro
Noun,Games,Indoor,🧩,puzzle,pazuru
Noun,Games,Indoor,🎰,pachinko,pachinko
Noun,Games,Indoor,🎪,game,gēmu
Noun,Games,Indoor,🕹️,arcade game,gēmusentā
Noun,Games,Indoor,🎮,Nintendo,nintendō
Noun,Games,Indoor,🎮,PlayStation,pureisutēshon
Noun,Games,Traditional,🥋,judo,jūdō
Noun,Games,Traditional,🥋,karate,karate
Noun,Games,Traditional,🥋,kendo,kendō
Noun,Games,Traditional,🏹,kyudo,kyūdō
Noun,Games,Traditional,🤼,sumo,sumō
Noun,Games,Traditional,🎴,hanafuda,hanafuda
Noun,Games,Traditional,♟️,shogi,shōgi
Noun,Games,Traditional,⚫⚪,go,igo
Noun,Hobbies,Creative,🎨,painting,kaiga
Noun,Hobbies,Creative,✏️,drawing,dessan
Noun,Hobbies,Creative,📸,photography,shashin
Noun,Hobbies,Creative,✂️,crafts,kōsaku
Noun,Hobbies,Creative,🧶,knitting,amimono
Noun,Hobbies,Creative,🪡,sewing,saiō
Noun,Hobbies,Creative,🎭,theater,engeki
Noun,Hobbies,Creative,🎬,movie watching,eiga kansho
Noun,Hobbies,Creative,📺,TV watching,terebi
Noun,Hobbies,Creative,🎤,karaoke,karaoke
Noun,Hobbies,Creative,💃,dancing,dansu
Noun,Hobbies,Creative,🎪,magic,tejina
Noun,Hobbies,Creative,🎨,calligraphy,shodō
Noun,Hobbies,Creative,🖌️,brush painting,sumi-e
Noun,Hobbies,Creative,📖,manga,manga
Noun,Hobbies,Creative,✍️,writing,sakubun
Noun,Hobbies,Music,🎸,guitar,gitā
Noun,Hobbies,Music,🎹,piano,piano
Noun,Hobbies,Music,🥁,drums,doramu
Noun,Hobbies,Music,🎺,trumpet,torampetto
Noun,Hobbies,Music,🎷,saxophone,sakusofon
Noun,Hobbies,Music,🎻,violin,baiorin
Noun,Hobbies,Music,🎤,singing,utau
Noun,Hobbies,Music,🎧,listening to music,ongaku kansho
Noun,Hobbies,Music,🎼,composing,sakkyoku
Noun,Hobbies,Music,🎵,music,ongaku
Noun,Hobbies,Music,🪘,taiko,taiko
Noun,Hobbies,Music,🎐,wind chime,fūrin
Noun,Hobbies,Outdoor,🚶,walking,sanpo
Noun,Hobbies,Outdoor,🏕️,camping,kyanpu
Noun,Hobbies,Outdoor,🥾,hiking,haikingu
Noun,Hobbies,Outdoor,🎣,fishing,tsuri
Noun,Hobbies,Outdoor,🌳,gardening,engei
Noun,Hobbies,Outdoor,🏃,jogging,jogingu
Noun,Hobbies,Outdoor,🚴,cycling,saikuringu
Noun,Hobbies,Outdoor,🏔️,mountain climbing,tozan
Noun,Hobbies,Outdoor,🦅,bird watching,tanchō
Noun,Hobbies,Outdoor,📷,nature photography,shizen shashin
Noun,Hobbies,Outdoor,🏖️,beach activities,bīchi
Noun,Hobbies,Indoor,📚,reading,dokusho
Noun,Hobbies,Indoor,🎮,gaming,gēmu
Noun,Hobbies,Indoor,🧩,puzzles,pazuru
Noun,Hobbies,Indoor,🍳,cooking,ryōri
Noun,Hobbies,Indoor,🍰,baking,okashi zukuri
Noun,Hobbies,Indoor,🧘,meditation,meisō
Noun,Hobbies,Indoor,🧩,model building,puramuderu
Noun,Hobbies,Indoor,💻,programming,puroguramingu
Noun,Hobbies,Indoor,🌐,internet,intānetto
Noun,Hobbies,Indoor,📱,social media,SNS
Noun,Hobbies,Indoor,🎬,watching movies,eiga
Noun,Hobbies,Indoor,📺,watching anime,anime
Noun,Hobbies,Collecting,💎,collecting,shūshū
Noun,Hobbies,Collecting,📮,stamps,kitte
Noun,Hobbies,Collecting,🪙,coins,kōka
Noun,Hobbies,Collecting,🎴,cards,kādo
Noun,Hobbies,Collecting,🧸,toys,omocha
Noun,Hobbies,Collecting,📚,books,hon
Noun,Hobbies,Collecting,🎵,CDs,shīdī
Noun,Hobbies,Collecting,🎞️,DVDs,dībuidī
Noun,Hobbies,Collecting,🖼️,art,bijutsuhin
Noun,Hobbies,Collecting,👘,antiques,kottō
Noun,Hobbies,Learning,📖,studying,benkyō
Noun,Hobbies,Learning,🌏,languages,gaikokugo
Noun,Hobbies,Learning,🗣️,conversation,kaiwa
Noun,Hobbies,Learning,✈️,traveling,ryokō
Noun,Hobbies,Learning,🍜,food tasting,shoku
Noun,Hobbies,Learning,☕,cafe hopping,kafe meguri
Noun,Hobbies,Learning,🍶,sake tasting,sake
Noun,Hobbies,Learning,🍵,tea ceremony,sadō
Noun,Hobbies,Learning,🌸,flower arranging,ikebana
Noun,Hobbies,Learning,👘,wearing kimono,kimono
Noun,Hobbies,Learning,🧠,trivia,zatsudan
Noun,Shapes,Basic,⭕,circle,maru
Noun,Shapes,Basic,🔴,round,marui
Noun,Shapes,Basic,⬜,square,shikaku
Noun,Shapes,Basic,🔲,rectangle,chōhōkei
Noun,Shapes,Basic,🔺,triangle,sankaku
Noun,Shapes,Basic,⬟,pentagon,gokakkei
Noun,Shapes,Basic,⬡,hexagon,rokkakkei
Noun,Shapes,Basic,⭐,star,hoshi
Noun,Shapes,Basic,💎,diamond,daiya
Noun,Shapes,Basic,💗,heart,hāto
Noun,Shapes,Basic,🥚,oval,daenkei
Noun,Shapes,Basic,🌙,crescent,mikazuki
Noun,Shapes,Basic,➡️,arrow,yajirushi
Noun,Shapes,Basic,❌,cross,jūji
Noun,Shapes,Basic,⚪,sphere,kyū
Noun,Shapes,3D,📦,cube,rippōtai
Noun,Shapes,3D,🎲,box,hako
Noun,Shapes,3D,🔮,sphere,kyūtai
Noun,Shapes,3D,🏀,ball,bōru
Noun,Shapes,3D,🔺,pyramid,piramiddo
Noun,Shapes,3D,🥫,cylinder,entō
Noun,Shapes,3D,🍦,cone,ensui
Noun,Shapes,3D,💊,capsule,kapuseru
Noun,Shapes,Geometric,📐,angle,kaku
Noun,Shapes,Geometric,📏,line,sen
Noun,Shapes,Geometric,↔️,straight,massugu
Noun,Shapes,Geometric,🌊,curved,magatta
Noun,Shapes,Geometric,⚡,zigzag,gizagiza
Noun,Shapes,Geometric,〰️,wavy,nami
Noun,Shapes,Geometric,🔄,spiral,rasen
Noun,Shapes,Geometric,⭕,point,ten
Noun,Shapes,Geometric,▪️,dot,tennten
Noun,Shapes,Geometric,━,horizontal,suihei
Noun,Shapes,Geometric,┃,vertical,suichoku
Noun,Shapes,Geometric,╱,diagonal,naname
Adjective,Descriptions,Color,🎨,colorful,irotoridori
Adjective,Descriptions,Color,🌈,bright,akarui
Adjective,Descriptions,Color,🌑,dark,kurai
Adjective,Descriptions,Color,💡,light,akarui
Adjective,Descriptions,Color,⚫,black,kuroi
Adjective,Descriptions,Color,⚪,white,shiroi
Adjective,Descriptions,Color,🔴,red,akai
Adjective,Descriptions,Color,🔵,blue,aoi
Adjective,Descriptions,Color,🟡,yellow,kiiroi
Adjective,Descriptions,Color,🟢,green,midori no
Adjective,Descriptions,Color,✨,shiny,kagayaku
Adjective,Descriptions,Color,💫,sparkly,kirakira
Adjective,Descriptions,Color,🌫️,pale,usui
Adjective,Descriptions,Color,🖤,deep,koi
Adjective,Descriptions,Color,🌟,vivid,azayaka
Adjective,Descriptions,Texture,🧱,rough,zarazara
Adjective,Descriptions,Texture,🪞,smooth,subesube
Adjective,Descriptions,Texture,🧊,hard,katai
Adjective,Descriptions,Texture,☁️,soft,yawarakai
Adjective,Descriptions,Texture,💧,wet,nureta
Adjective,Descriptions,Texture,🏜️,dry,kawaita
